,TRAVEL_DISTANCE,JOURNEY_TIME,START_DISTRICT,END_DISTRICT,FULL_FARE,TRANSPORT_TYPE
9415,21.0,57,Central and Western,Sha Tin,27.9,MTR
9416,22.7,47,Central and Western,Sha Tin,20.9,MTR
9417,29.0,51,Central and Western,Tai Po,23.0,MTR
9418,30.4,56,Central and Western,Tai Po,23.0,MTR
9419,36.6,61,Central and Western,North District,24.5,MTR
9420,38.2,64,Central and Western,North District,24.5,MTR
9421,41.6,69,Central and Western,North District,54.4,MTR
9422,45.3,71,Central and Western,North District,54.4,MTR
9423,6.8,29,Central and Western,Yau Tsim Mong,13.2,MTR
9424,17.6,44,Central and Western,Sha Tin,20.4,MTR
9425,18.6,46,Central and Western,Sha Tin,20.4,MTR
9426,19.7,48,Central and Western,Sha Tin,20.4,MTR
9427,20.4,50,Central and Western,Sha Tin,20.4,MTR
9428,23.3,54,Central and Western,Sha Tin,22.9,MTR
9429,24.4,56,Central and Western,Sha Tin,22.9,MTR
9430,25.5,62,Central and Western,Sha Tin,22.9,MTR
9431,26.8,60,Central and Western,Sha Tin,22.9,MTR
9432,5.4,17,Central and Western,Yau Tsim Mong,13.2,MTR
9433,15.4,38,Central and Western,Tsuen Wan,17.8,MTR
9434,24.3,48,Central and Western,Tsuen Wan,28.0,MTR
9435,27.9,52,Central and Western,Yuen Long,29.3,MTR
9436,29.0,56,Central and Western,Yuen Long,29.3,MTR
9437,31.2,58,Central and Western,Yuen Long,29.3,MTR
9438,36.3,65,Central and Western,Tuen Mun,29.3,MTR
9439,38.2,66,Central and Western,Tuen Mun,29.3,MTR
9440,1.1,5,Central and Western,Central and Western,4.9,MTR
9441,1.0,8,Central and Western,Central and Western,4.9,MTR
9442,9.8,31,Central and Western,Yau Tsim Mong,13.2,MTR
9443,10.6,33,Central and Western,Kowloon City,13.2,MTR
9444,7.9,22,Central and Western,Southern District,7.4,MTR
9445,8.8,27,Central and Western,Southern District,9.2,MTR
9446,10.2,30,Central and Western,Southern District,9.2,MTR
9447,11.0,29,Central and Western,Southern District,9.2,MTR
9448,18.1,45,Central and Western,Sha Tin,19.5,MTR
9449,12.2,39,Central and Western,Kowloon City,15.8,MTR
9450,11.2,37,Central and Western,Kowloon City,13.2,MTR
9451,10.0,35,Central and Western,Kowloon City,13.2,MTR
9452,3.6,9,Central and Western,Central and Western,5.9,MTR
9453,4.4,10,Central and Western,Central and Western,5.9,MTR
9454,6.9,20,Central and Western,Yau Tsim Mong,13.2,MTR
9455,7.7,20,Central and Western,Yau Tsim Mong,13.2,MTR
9456,8.7,24,Central and Western,Yau Tsim Mong,13.2,MTR
9457,9.3,24,Central and Western,Yau Tsim Mong,13.2,MTR
9458,10.7,33,Central and Western,Kowloon City,15.8,MTR
9459,13.0,32,Central and Western,Wong Tai Sin,15.8,MTR
9460,13.0,36,Central and Western,Wong Tai Sin,15.8,MTR
9461,13.9,38,Central and Western,Wong Tai Sin,15.8,MTR
9462,15.4,50,Central and Western,Wong Tai Sin,15.8,MTR
9463,15.7,42,Central and Western,Wong Tai Sin,15.8,MTR
9464,17.2,46,Central and Western,Kwun Tong,15.8,MTR
9465,16.2,46,Central and Western,Kwun Tong,15.8,MTR
9466,15.3,44,Central and Western,Kwun Tong,15.8,MTR
9467,10.0,28,Central and Western,Yau Tsim Mong,13.2,MTR
9468,11.0,29,Central and Western,Sham Shui Po,15.8,MTR
9469,11.8,30,Central and Western,Sham Shui Po,15.8,MTR
9470,12.6,31,Central and Western,Sham Shui Po,15.8,MTR
9471,13.7,33,Central and Western,Sham Shui Po,15.8,MTR
9472,13.1,29,Central and Western,Kwai Tsing,15.8,MTR
9473,16.7,38,Central and Western,Kwai Tsing,15.8,MTR
9474,17.5,39,Central and Western,Kwai Tsing,15.8,MTR
9475,18.8,41,Central and Western,Tsuen Wan,15.8,MTR
9476,19.7,43,Central and Western,Tsuen Wan,15.8,MTR
9477,2.8,6,Central and Western,Central and Western,5.9,MTR
9478,5.4,14,Central and Western,Wan Chai,7.4,MTR
9479,6.5,16,Central and Western,Wan Chai,7.4,MTR
9480,7.5,19,Central and Western,Wan Chai,7.4,MTR
9481,8.0,18,Central and Western,Eastern,9.2,MTR
9482,8.9,22,Central and Western,Eastern,9.2,MTR
9483,10.0,25,Central and Western,Eastern,9.2,MTR
9484,11.1,28,Central and Western,Eastern,9.2,MTR
9485,11.5,25,Central and Western,Eastern,9.2,MTR
9486,12.3,27,Central and Western,Eastern,11.0,MTR
9487,13.7,32,Central and Western,Eastern,11.0,MTR
9488,15.1,34,Central and Western,Eastern,11.0,MTR
9489,14.5,43,Central and Western,Kwun Tong,15.8,MTR
9490,4.0,14,Central and Western,Central and Western,5.9,MTR
9491,6.4,20,Central and Western,Kowloon City,13.2,MTR
9492,8.2,25,Central and Western,Sham Shui Po,13.2,MTR
9493,15.6,35,Central and Western,Tsuen Wan,15.8,MTR
9494,34.8,52,Central and Western,Islands,27.9,MTR
9495,13.2,34,Central and Western,Kwun Tong,15.8,MTR
9496,15.4,39,Central and Western,Kwun Tong,15.8,MTR
9497,16.5,46,Central and Western,Sai Kung,15.8,MTR
9498,17.7,46,Central and Western,Sai Kung,15.8,MTR
9499,18.5,46,Central and Western,Sai Kung,15.8,MTR
9500,9.2,24,Central and Western,Sham Shui Po,15.8,MTR
9501,24.2,42,Central and Western,Islands,24.3,MTR
9502,27.3,54,Central and Western,Islands,27.9,MTR
9503,19.4,48,Central and Western,Sai Kung,15.8,MTR
9504,8.9,27,Central and Western,Kowloon City,14.8,MTR
9505,11.2,29,Central and Western,Yau Tsim Mong,15.8,MTR
9506,17.5,38,Central and Western,Sha Tin,19.5,MTR
9507,19.0,43,Central and Western,Sha Tin,19.5,MTR
9508,20.8,44,Central and Western,Sha Tin,19.9,MTR
9509,21.6,56,Central and Western,Sha Tin,27.9,MTR
9510,23.3,45,Central and Western,Sha Tin,20.9,MTR
9511,29.6,50,Central and Western,Tai Po,23.0,MTR
9512,31.0,55,Central and Western,Tai Po,23.0,MTR
9513,37.2,60,Central and Western,North District,24.5,MTR
9514,38.8,63,Central and Western,North District,24.5,MTR
9515,42.2,68,Central and Western,North District,54.4,MTR
9516,45.9,69,Central and Western,North District,54.4,MTR
9517,7.5,27,Central and Western,Yau Tsim Mong,13.2,MTR
9518,18.2,42,Central and Western,Sha Tin,20.4,MTR
9519,19.2,44,Central and Western,Sha Tin,20.4,MTR
9520,20.3,47,Central and Western,Sha Tin,20.4,MTR
9521,21.0,48,Central and Western,Sha Tin,20.4,MTR
9522,23.9,52,Central and Western,Sha Tin,22.9,MTR
9523,25.0,54,Central and Western,Sha Tin,22.9,MTR
9524,26.1,59,Central and Western,Sha Tin,22.9,MTR
9525,27.5,58,Central and Western,Sha Tin,22.9,MTR
9526,6.2,25,Central and Western,Yau Tsim Mong,13.2,MTR
9527,16.0,37,Central and Western,Tsuen Wan,18.7,MTR
9528,24.9,47,Central and Western,Tsuen Wan,29.3,MTR
9529,28.5,51,Central and Western,Yuen Long,30.2,MTR
9530,29.6,54,Central and Western,Yuen Long,30.2,MTR
9531,31.8,57,Central and Western,Yuen Long,30.2,MTR
9532,36.9,64,Central and Western,Tuen Mun,30.2,MTR
9533,38.8,65,Central and Western,Tuen Mun,30.2,MTR
9534,1.7,4,Central and Western,Central and Western,4.9,MTR
9535,1.0,7,Central and Western,Central and Western,4.9,MTR
9536,10.4,30,Central and Western,Yau Tsim Mong,13.2,MTR
9537,11.2,32,Central and Western,Kowloon City,13.2,MTR
9538,8.5,21,Central and Western,Southern District,9.2,MTR
9539,9.4,26,Central and Western,Southern District,9.2,MTR
9540,10.8,29,Central and Western,Southern District,9.2,MTR
9541,11.6,28,Central and Western,Southern District,9.2,MTR
9542,18.7,43,Central and Western,Sha Tin,19.5,MTR
9543,13.6,41,Central and Western,Kowloon City,15.8,MTR
9544,12.6,39,Central and Western,Kowloon City,15.8,MTR
9545,11.5,37,Central and Western,Kowloon City,13.2,MTR
9546,6.9,21,Yau Tsim Mong,Central and Western,13.2,MTR
9547,6.0,18,Yau Tsim Mong,Central and Western,13.2,MTR
9548,2.4,10,Yau Tsim Mong,Yau Tsim Mong,5.9,MTR
9549,2.7,13,Yau Tsim Mong,Yau Tsim Mong,4.9,MTR
9550,2.0,5,Yau Tsim Mong,Yau Tsim Mong,4.9,MTR
9551,2.6,5,Yau Tsim Mong,Yau Tsim Mong,4.9,MTR
9552,4.0,10,Yau Tsim Mong,Kowloon City,5.9,MTR
9553,5.2,12,Yau Tsim Mong,Wong Tai Sin,7.4,MTR
9554,6.3,13,Yau Tsim Mong,Wong Tai Sin,7.4,MTR
9555,7.1,15,Yau Tsim Mong,Wong Tai Sin,9.2,MTR
9556,5.2,20,Yau Tsim Mong,Wong Tai Sin,9.2,MTR
9557,8.9,19,Yau Tsim Mong,Wong Tai Sin,9.2,MTR
9558,10.4,22,Yau Tsim Mong,Kwun Tong,9.2,MTR
9559,11.6,26,Yau Tsim Mong,Kwun Tong,9.2,MTR
9560,12.5,28,Yau Tsim Mong,Kwun Tong,9.2,MTR
9561,3.3,9,Yau Tsim Mong,Yau Tsim Mong,5.9,MTR
9562,4.3,14,Yau Tsim Mong,Sham Shui Po,5.9,MTR
9563,5.0,15,Yau Tsim Mong,Sham Shui Po,7.4,MTR
9564,5.9,16,Yau Tsim Mong,Sham Shui Po,7.4,MTR
9565,8.9,17,Yau Tsim Mong,Sham Shui Po,9.0,MTR
9566,8.9,21,Yau Tsim Mong,Kwai Tsing,9.2,MTR
9567,10.0,23,Yau Tsim Mong,Kwai Tsing,11.0,MTR
9568,10.8,24,Yau Tsim Mong,Kwai Tsing,11.0,MTR
9569,12.1,26,Yau Tsim Mong,Tsuen Wan,11.0,MTR
9570,12.9,28,Yau Tsim Mong,Tsuen Wan,11.0,MTR
9571,7.6,26,Yau Tsim Mong,Central and Western,13.2,MTR
9572,7.1,25,Yau Tsim Mong,Wan Chai,13.2,MTR
9573,8.2,27,Yau Tsim Mong,Wan Chai,13.2,MTR
9574,9.1,30,Yau Tsim Mong,Wan Chai,13.2,MTR
9575,9.7,29,Yau Tsim Mong,Eastern,13.2,MTR
9576,10.6,33,Yau Tsim Mong,Eastern,13.2,MTR
9577,17.8,44,Yau Tsim Mong,Eastern,15.8,MTR
9578,12.8,39,Yau Tsim Mong,Eastern,15.8,MTR
9579,13.2,36,Yau Tsim Mong,Eastern,15.8,MTR
9580,14.0,38,Yau Tsim Mong,Eastern,15.8,MTR
9581,15.4,43,Yau Tsim Mong,Eastern,15.8,MTR
9582,16.8,45,Yau Tsim Mong,Eastern,15.8,MTR
9583,13.4,31,Yau Tsim Mong,Kwun Tong,9.2,MTR
9584,11.9,28,Yau Tsim Mong,Central and Western,13.2,MTR
9585,9.2,24,Yau Tsim Mong,Kowloon City,6.2,MTR
9586,7.8,24,Yau Tsim Mong,Sham Shui Po,6.2,MTR
9587,12.8,28,Yau Tsim Mong,Tsuen Wan,11.0,MTR
9588,32.0,45,Yau Tsim Mong,Islands,18.7,MTR
9589,14.4,30,Yau Tsim Mong,Kwun Tong,9.2,MTR
9590,16.6,35,Yau Tsim Mong,Kwun Tong,11.0,MTR
9591,17.7,46,Yau Tsim Mong,Sai Kung,11.0,MTR
9592,18.9,49,Yau Tsim Mong,Sai Kung,11.0,MTR
9593,19.6,49,Yau Tsim Mong,Sai Kung,11.0,MTR
9594,6.4,10,Yau Tsim Mong,Sham Shui Po,6.2,MTR
9595,21.4,35,Yau Tsim Mong,Islands,15.9,MTR
9596,24.5,45,Yau Tsim Mong,Islands,22.2,MTR
9597,14.3,27,Yau Tsim Mong,Sai Kung,11.0,MTR
9598,0.9,3,Yau Tsim Mong,Kowloon City,4.9,MTR
9599,3.2,9,Yau Tsim Mong,Yau Tsim Mong,5.9,MTR
9600,10.4,19,Yau Tsim Mong,Sha Tin,10.1,MTR
9601,11.1,23,Yau Tsim Mong,Sha Tin,10.1,MTR
9602,12.8,24,Yau Tsim Mong,Sha Tin,11.0,MTR
9603,13.7,36,Yau Tsim Mong,Sha Tin,17.5,MTR
9604,15.4,25,Yau Tsim Mong,Sha Tin,11.0,MTR
9605,21.7,30,Yau Tsim Mong,Tai Po,13.4,MTR
9606,23.1,35,Yau Tsim Mong,Tai Po,13.4,MTR
9607,29.3,40,Yau Tsim Mong,North District,14.9,MTR
9608,30.9,43,Yau Tsim Mong,North District,14.9,MTR
9609,34.3,48,Yau Tsim Mong,North District,46.6,MTR
9610,37.9,49,Yau Tsim Mong,North District,46.6,MTR
9611,2.4,11,Yau Tsim Mong,Yau Tsim Mong,5.9,MTR
9612,11.1,20,Yau Tsim Mong,Sha Tin,11.1,MTR
9613,12.1,22,Yau Tsim Mong,Sha Tin,11.1,MTR
9614,13.2,25,Yau Tsim Mong,Sha Tin,11.1,MTR
9615,13.9,26,Yau Tsim Mong,Sha Tin,11.1,MTR
9616,16.8,30,Yau Tsim Mong,Sha Tin,13.3,MTR
9617,17.8,32,Yau Tsim Mong,Sha Tin,13.3,MTR
9618,19.0,34,Yau Tsim Mong,Sha Tin,13.3,MTR
9619,20.3,36,Yau Tsim Mong,Sha Tin,13.3,MTR
9620,3.7,7,Yau Tsim Mong,Yau Tsim Mong,6.2,MTR
9621,13.2,19,Yau Tsim Mong,Tsuen Wan,10.9,MTR
9622,22.1,29,Yau Tsim Mong,Tsuen Wan,21.0,MTR
9623,25.7,33,Yau Tsim Mong,Yuen Long,22.1,MTR
9624,26.8,36,Yau Tsim Mong,Yuen Long,22.1,MTR
9625,29.0,39,Yau Tsim Mong,Yuen Long,22.1,MTR
9626,34.1,46,Yau Tsim Mong,Tuen Mun,22.1,MTR
9627,36.0,47,Yau Tsim Mong,Tuen Mun,22.1,MTR
9628,8.7,28,Yau Tsim Mong,Central and Western,13.2,MTR
9629,9.8,33,Yau Tsim Mong,Central and Western,13.2,MTR
9630,10.4,32,Yau Tsim Mong,Central and Western,13.2,MTR
9631,0.9,2,Yau Tsim Mong,Kowloon City,4.9,MTR
9632,9.0,25,Yau Tsim Mong,Southern District,13.2,MTR
9633,9.9,29,Yau Tsim Mong,Southern District,13.2,MTR
9634,11.3,32,Yau Tsim Mong,Southern District,15.8,MTR
9635,12.1,32,Yau Tsim Mong,Southern District,15.8,MTR
9636,8.9,16,Yau Tsim Mong,Sha Tin,10.1,MTR
9637,3.2,8,Yau Tsim Mong,Kowloon City,5.9,MTR
9638,2.2,6,Yau Tsim Mong,Kowloon City,4.9,MTR
9639,1.1,4,Yau Tsim Mong,Kowloon City,4.9,MTR
9640,7.8,23,Kowloon City,Central and Western,13.2,MTR
9641,6.9,20,Kowloon City,Central and Western,13.2,MTR
9642,4.5,16,Kowloon City,Yau Tsim Mong,5.9,MTR
9643,3.6,15,Kowloon City,Yau Tsim Mong,5.9,MTR
9644,2.9,7,Kowloon City,Yau Tsim Mong,4.9,MTR
9645,3.4,7,Kowloon City,Yau Tsim Mong,5.9,MTR
9646,4.9,12,Kowloon City,Kowloon City,7.4,MTR
9647,6.0,14,Kowloon City,Wong Tai Sin,7.4,MTR
9648,7.1,15,Kowloon City,Wong Tai Sin,9.2,MTR
9649,8.0,17,Kowloon City,Wong Tai Sin,9.2,MTR
9650,9.5,28,Kowloon City,Wong Tai Sin,9.2,MTR
9651,9.8,21,Kowloon City,Wong Tai Sin,9.2,MTR
9652,11.3,24,Kowloon City,Kwun Tong,9.2,MTR
9653,12.5,28,Kowloon City,Kwun Tong,9.2,MTR
9654,13.3,30,Kowloon City,Kwun Tong,9.2,MTR
9655,4.2,11,Kowloon City,Yau Tsim Mong,5.9,MTR
9656,5.1,16,Kowloon City,Sham Shui Po,7.4,MTR
9657,5.9,17,Kowloon City,Sham Shui Po,7.4,MTR
9658,6.8,18,Kowloon City,Sham Shui Po,9.0,MTR
9659,7.8,20,Kowloon City,Sham Shui Po,9.0,MTR
9660,9.8,23,Kowloon City,Kwai Tsing,11.0,MTR
9661,10.8,25,Kowloon City,Kwai Tsing,11.0,MTR
9662,11.7,26,Kowloon City,Kwai Tsing,11.0,MTR
9663,12.9,28,Kowloon City,Tsuen Wan,11.0,MTR
9664,13.8,30,Kowloon City,Tsuen Wan,11.0,MTR
9665,8.5,28,Kowloon City,Central and Western,13.2,MTR
9666,7.9,27,Kowloon City,Wan Chai,13.2,MTR
9667,9.1,29,Kowloon City,Wan Chai,13.2,MTR
9668,10.0,32,Kowloon City,Wan Chai,13.2,MTR
9669,10.5,31,Kowloon City,Eastern,13.2,MTR
9670,2.5,26,Kowloon City,Eastern,15.8,MTR
9671,18.7,46,Kowloon City,Eastern,15.8,MTR
9672,13.6,41,Kowloon City,Eastern,15.8,MTR
9673,14.1,38,Kowloon City,Eastern,15.8,MTR
9674,14.9,40,Kowloon City,Eastern,15.8,MTR
9675,16.3,45,Kowloon City,Eastern,15.8,MTR
9676,17.7,47,Kowloon City,Eastern,15.8,MTR
9677,14.3,33,Kowloon City,Kwun Tong,9.2,MTR
9678,8.1,28,Kowloon City,Central and Western,13.2,MTR
9679,6.0,27,Kowloon City,Kowloon City,6.2,MTR
9680,4.8,27,Kowloon City,Sham Shui Po,6.2,MTR
9681,12.2,35,Kowloon City,Tsuen Wan,11.0,MTR
9682,31.5,52,Kowloon City,Islands,18.7,MTR
9683,15.2,32,Kowloon City,Kwun Tong,9.2,MTR
9684,17.4,37,Kowloon City,Kwun Tong,11.0,MTR
9685,18.5,48,Kowloon City,Sai Kung,11.0,MTR
9686,19.8,51,Kowloon City,Sai Kung,11.0,MTR
9687,20.5,51,Kowloon City,Sai Kung,11.0,MTR
9688,7.3,19,Kowloon City,Sham Shui Po,6.2,MTR
9689,20.9,42,Kowloon City,Islands,15.9,MTR
9690,23.9,54,Kowloon City,Islands,22.2,MTR
9691,21.5,53,Kowloon City,Sai Kung,11.0,MTR
9692,1.7,12,Kowloon City,Kowloon City,4.9,MTR
9693,4.1,19,Kowloon City,Yau Tsim Mong,5.9,MTR
9694,11.2,27,Kowloon City,Sha Tin,10.1,MTR
9695,12.1,32,Kowloon City,Sha Tin,10.1,MTR
9696,13.8,33,Kowloon City,Sha Tin,11.0,MTR
9697,14.7,45,Kowloon City,Sha Tin,17.5,MTR
9698,16.3,35,Kowloon City,Sha Tin,11.0,MTR
9699,22.7,39,Kowloon City,Tai Po,13.4,MTR
9700,24.1,44,Kowloon City,Tai Po,13.4,MTR
9701,30.2,49,Kowloon City,North District,14.9,MTR
9702,31.8,52,Kowloon City,North District,14.9,MTR
9703,35.3,57,Kowloon City,North District,46.6,MTR
9704,38.9,56,Kowloon City,North District,46.6,MTR
9705,3.3,20,Kowloon City,Yau Tsim Mong,5.9,MTR
9706,11.9,27,Kowloon City,Sha Tin,11.1,MTR
9707,12.9,29,Kowloon City,Sha Tin,11.1,MTR
9708,14.1,32,Kowloon City,Sha Tin,11.1,MTR
9709,14.8,33,Kowloon City,Sha Tin,11.1,MTR
9710,17.7,37,Kowloon City,Sha Tin,14.2,MTR
9711,18.7,42,Kowloon City,Sha Tin,14.2,MTR
9712,19.8,42,Kowloon City,Sha Tin,14.2,MTR
9713,21.2,46,Kowloon City,Sha Tin,14.2,MTR
9714,4.6,14,Kowloon City,Yau Tsim Mong,6.2,MTR
9715,14.1,26,Kowloon City,Tsuen Wan,10.9,MTR
9716,23.0,36,Kowloon City,Tsuen Wan,21.0,MTR
9717,26.6,40,Kowloon City,Yuen Long,22.1,MTR
9718,27.7,44,Kowloon City,Yuen Long,22.1,MTR
9719,29.9,46,Kowloon City,Yuen Long,22.1,MTR
9720,35.0,53,Kowloon City,Tuen Mun,22.1,MTR
9721,36.8,54,Kowloon City,Tuen Mun,22.1,MTR
9722,9.5,30,Kowloon City,Central and Western,13.2,MTR
9723,10.6,35,Kowloon City,Central and Western,13.2,MTR
9724,11.2,34,Kowloon City,Central and Western,13.2,MTR
9725,0.9,2,Kowloon City,Yau Tsim Mong,4.9,MTR
9726,11.0,31,Kowloon City,Southern District,13.2,MTR
9727,11.9,36,Kowloon City,Southern District,15.8,MTR
9728,13.3,39,Kowloon City,Southern District,15.8,MTR
9729,14.1,38,Kowloon City,Southern District,15.8,MTR
9730,9.8,26,Kowloon City,Sha Tin,10.1,MTR
9731,4.1,18,Kowloon City,Kowloon City,5.9,MTR
9732,3.1,16,Kowloon City,Kowloon City,5.9,MTR
9733,2.0,14,Kowloon City,Kowloon City,4.9,MTR
9734,5.0,17,Southern District,Central and Western,5.9,MTR
9735,4.1,7,Southern District,Central and Western,5.9,MTR
9736,6.7,19,Southern District,Yau Tsim Mong,13.2,MTR
9737,7.4,19,Southern District,Yau Tsim Mong,13.2,MTR
9738,8.5,23,Southern District,Yau Tsim Mong,13.2,MTR
9739,9.1,23,Southern District,Yau Tsim Mong,13.2,MTR
9740,13.5,29,Southern District,Kowloon City,15.8,MTR
9741,12.4,22,Southern District,Wong Tai Sin,15.8,MTR
9742,13.5,31,Southern District,Wong Tai Sin,15.8,MTR
9743,14.4,33,Southern District,Wong Tai Sin,15.8,MTR
9744,15.9,44,Southern District,Wong Tai Sin,15.8,MTR
9745,16.2,37,Southern District,Wong Tai Sin,15.8,MTR
9746,17.6,40,Southern District,Kwun Tong,15.8,MTR
9747,18.9,44,Southern District,Kwun Tong,15.8,MTR
9748,19.7,46,Southern District,Kwun Tong,15.8,MTR
9749,9.8,27,Southern District,Yau Tsim Mong,13.2,MTR
9750,10.8,28,Southern District,Sham Shui Po,15.8,MTR
9751,11.6,29,Southern District,Sham Shui Po,15.8,MTR
9752,12.4,30,Southern District,Sham Shui Po,15.8,MTR
9753,13.5,32,Southern District,Sham Shui Po,15.8,MTR
9754,15.4,35,Southern District,Kwai Tsing,15.8,MTR
9755,16.5,37,Southern District,Kwai Tsing,15.8,MTR
9756,17.3,38,Southern District,Kwai Tsing,15.8,MTR
9757,18.6,40,Southern District,Tsuen Wan,15.8,MTR
9758,19.4,42,Southern District,Tsuen Wan,15.8,MTR
9759,5.7,19,Southern District,Central and Western,7.4,MTR
9760,5.2,17,Southern District,Wan Chai,5.9,MTR
9761,6.3,20,Southern District,Wan Chai,5.9,MTR
9762,7.2,23,Southern District,Wan Chai,7.4,MTR
9763,7.8,21,Southern District,Eastern,7.4,MTR
9764,8.7,25,Southern District,Eastern,7.4,MTR
9765,9.8,28,Southern District,Eastern,9.2,MTR
9766,10.8,31,Southern District,Eastern,9.2,MTR
9767,11.3,28,Southern District,Eastern,9.2,MTR
9768,12.1,30,Southern District,Eastern,9.2,MTR
9769,13.5,35,Southern District,Eastern,9.2,MTR
9770,14.9,37,Southern District,Eastern,11.0,MTR
9771,20.7,49,Southern District,Kwun Tong,15.8,MTR
9772,5.3,22,Southern District,Central and Western,5.9,MTR
9773,7.8,30,Southern District,Kowloon City,13.2,MTR
9774,9.5,35,Southern District,Sham Shui Po,13.2,MTR
9775,17.9,45,Southern District,Tsuen Wan,15.8,MTR
9776,37.1,61,Southern District,Islands,27.9,MTR
9777,13.0,38,Southern District,Kwun Tong,15.8,MTR
9778,15.2,42,Southern District,Kwun Tong,15.8,MTR
9779,16.3,50,Southern District,Sai Kung,15.8,MTR
9780,17.5,45,Southern District,Sai Kung,15.8,MTR
9781,18.3,45,Southern District,Sai Kung,15.8,MTR
9782,13.9,34,Southern District,Sham Shui Po,15.8,MTR
9783,26.6,51,Southern District,Islands,24.3,MTR
9784,29.6,66,Southern District,Islands,27.9,MTR
9785,19.2,54,Southern District,Sai Kung,15.8,MTR
9786,8.3,18,Southern District,Kowloon City,14.8,MTR
9787,10.6,20,Southern District,Yau Tsim Mong,15.8,MTR
9788,16.9,29,Southern District,Sha Tin,19.5,MTR
9789,18.4,33,Southern District,Sha Tin,19.5,MTR
9790,20.2,34,Southern District,Sha Tin,19.9,MTR
9791,21.0,46,Southern District,Sha Tin,27.9,MTR
9792,22.7,36,Southern District,Sha Tin,20.9,MTR
9793,29.0,41,Southern District,Tai Po,23.0,MTR
9794,30.4,45,Southern District,Tai Po,23.0,MTR
9795,36.6,50,Southern District,North District,24.5,MTR
9796,38.2,53,Southern District,North District,24.5,MTR
9797,41.6,59,Southern District,North District,54.4,MTR
9798,45.3,60,Southern District,North District,54.4,MTR
9799,7.2,26,Southern District,Yau Tsim Mong,13.2,MTR
9800,17.6,35,Southern District,Sha Tin,20.4,MTR
9801,18.6,37,Southern District,Sha Tin,20.4,MTR
9802,19.7,40,Southern District,Sha Tin,20.4,MTR
9803,20.4,41,Southern District,Sha Tin,20.4,MTR
9804,23.3,45,Southern District,Sha Tin,22.9,MTR
9805,24.4,47,Southern District,Sha Tin,22.9,MTR
9806,25.5,50,Southern District,Sha Tin,22.9,MTR
9807,26.8,51,Southern District,Sha Tin,22.9,MTR
9808,11.2,30,Southern District,Yau Tsim Mong,13.2,MTR
9809,20.7,43,Southern District,Tsuen Wan,18.7,MTR
9810,29.6,53,Southern District,Tsuen Wan,29.3,MTR
9811,33.2,57,Southern District,Yuen Long,30.2,MTR
9812,34.3,60,Southern District,Yuen Long,30.2,MTR
9813,36.5,62,Southern District,Yuen Long,30.2,MTR
9814,41.6,70,Southern District,Tuen Mun,30.2,MTR
9815,43.5,71,Southern District,Tuen Mun,30.2,MTR
9816,6.8,21,Southern District,Central and Western,7.4,MTR
9817,7.9,25,Southern District,Central and Western,7.4,MTR
9818,8.5,25,Southern District,Central and Western,9.2,MTR
9819,9.0,28,Southern District,Yau Tsim Mong,13.2,MTR
9820,11.0,31,Southern District,Kowloon City,13.2,MTR
9821,0.9,5,Southern District,Southern District,4.9,MTR
9822,2.3,8,Southern District,Southern District,4.9,MTR
9823,3.1,7,Southern District,Southern District,5.9,MTR
9824,18.1,34,Southern District,Sha Tin,19.5,MTR
9825,12.2,36,Southern District,Kowloon City,15.8,MTR
9826,11.2,34,Southern District,Kowloon City,13.2,MTR
9827,10.1,32,Southern District,Kowloon City,13.2,MTR
9828,5.9,20,Southern District,Central and Western,7.4,MTR
9829,5.0,12,Southern District,Central and Western,7.4,MTR
9830,7.6,21,Southern District,Yau Tsim Mong,13.2,MTR
9831,8.3,21,Southern District,Yau Tsim Mong,13.2,MTR
9832,9.4,26,Southern District,Yau Tsim Mong,13.2,MTR
9833,10.0,25,Southern District,Yau Tsim Mong,13.2,MTR
9834,11.4,35,Southern District,Kowloon City,15.8,MTR
9835,13.3,29,Southern District,Wong Tai Sin,15.8,MTR
9836,14.4,38,Southern District,Wong Tai Sin,15.8,MTR
9837,15.3,40,Southern District,Wong Tai Sin,15.8,MTR
9838,16.8,51,Southern District,Wong Tai Sin,15.8,MTR
9839,17.1,44,Southern District,Wong Tai Sin,15.8,MTR
9840,18.5,47,Southern District,Kwun Tong,15.8,MTR
9841,19.8,51,Southern District,Kwun Tong,15.8,MTR
9842,20.6,53,Southern District,Kwun Tong,15.8,MTR
9843,10.7,29,Southern District,Yau Tsim Mong,15.8,MTR
9844,11.7,31,Southern District,Sham Shui Po,15.8,MTR
9845,12.4,32,Southern District,Sham Shui Po,15.8,MTR
9846,13.3,32,Southern District,Sham Shui Po,15.8,MTR
9847,14.4,34,Southern District,Sham Shui Po,15.8,MTR
9848,16.3,37,Southern District,Kwai Tsing,15.8,MTR
9849,17.4,39,Southern District,Kwai Tsing,15.8,MTR
9850,18.2,40,Southern District,Kwai Tsing,15.8,MTR
9851,19.5,42,Southern District,Tsuen Wan,15.8,MTR
9852,20.3,44,Southern District,Tsuen Wan,15.8,MTR
9853,6.6,21,Southern District,Central and Western,7.4,MTR
9854,6.1,20,Southern District,Wan Chai,7.4,MTR
9855,7.2,23,Southern District,Wan Chai,7.4,MTR
9856,8.1,25,Southern District,Wan Chai,7.4,MTR
9857,8.7,24,Southern District,Eastern,7.4,MTR
9858,9.6,28,Southern District,Eastern,9.2,MTR
